,capacity_veh_per_hour
7929_980,999999.0
7929_7922,14055.0
7929_7930,14055.0
7930_7927,7028.0
7930_7929,14055.0
7930_7932,15975.0
7930_12987,4515.0
7931_1003,999999.0
7931_12988,5018.0
7931_12989,5018.0
7932_7930,15975.0
7932_7939,15975.0
7932_12988,5018.0
7933_7915,4358.0
7933_8014,4515.0
7933_12987,4515.0
7933_12988,5018.0
7934_1004,999999.0
7934_7843,999999.0
7934_7948,4515.0
7935_7913,7028.0
7935_8014,4515.0
7935_12980,5018.0
7935_12982,7988.0
7936_1004,999999.0
7936_12980,4515.0
7936_12982,4515.0
7937_7938,7988.0
7937_11641,999999.0
7937_12982,7988.0
7938_7937,7988.0
7938_8043,4515.0
7938_8265,7988.0
7939_7932,15975.0
7939_7941,15975.0
7939_12983,4515.0
7939_12989,4515.0
7940_1002,999999.0
7940_7923,4515.0
7941_7939,15975.0
7941_7942,15975.0
7941_12985,4515.0
7942_7039,15975.0
7942_7941,15975.0
7942_12990,7988.0
7942_13005,7988.0
7943_8263,33150.0
7943_13313,33150.0
7944_1011,999999.0
7944_7946,7988.0
7944_12990,7988.0
7945_7925,10035.0
7945_8571,4733.0
7945_11995,10035.0
7946_6944,15975.0
7946_7944,7988.0
7946_7947,7988.0
7946_13004,15975.0
7947_7946,7988.0
7947_7948,7988.0
7947_7949,5018.0
7948_7934,4515.0
7948_7947,7988.0
7948_7952,15975.0
7949_1011,999999.0
7949_7947,5018.0
7949_7950,5018.0
7950_7949,5018.0
7950_7951,5018.0
7950_11771,5018.0
7950_13002,5018.0
7951_1352,999999.0
7951_7950,5018.0
7951_7952,10035.0
7952_7948,15975.0
7952_7951,10035.0
7952_8044,7988.0
7952_12996,15975.0
7953_7954,4515.0
7953_7955,15975.0
7953_12996,15975.0
7954_1004,999999.0
7954_7953,4515.0
7954_12995,4515.0
7955_7906,15975.0
7955_7909,5018.0
7955_7953,15975.0
7955_8049,5018.0
7956_7961,5018.0
7956_8049,5018.0
7956_8050,5018.0
7956_11771,5018.0
7957_7958,5018.0
7957_7960,7988.0
7957_8050,5018.0
7957_13000,7988.0
7958_7957,5018.0
7958_7960,5018.0
7958_9093,5018.0
7958_13001,5018.0
7959_1014,999999.0
7959_7960,7988.0
7959_8048,7988.0
7960_7957,7988.0
7960_7958,5018.0
7960_7959,7988.0
7960_11768,5018.0
7961_7956,5018.0
7961_7962,6240.0
7961_11764,5018.0
7961_11768,5018.0
7962_7961,6240.0
7962_8263,6240.0
7962_11764,5018.0
7962_11772,5018.0
7963_1011,999999.0
7963_11772,5018.0
7963_13002,5018.0
7964_1010,999999.0
7964_8263,6240.0
7964_13008,5018.0
7965_1010,999999.0
7965_7967,5018.0
7965_13008,5018.0
7966_7909,7988.0
7966_8546,4733.0
7966_8552,7988.0
7967_7965,5018.0
7967_13006,7988.0
7967_13009,7988.0
7967_13010,4515.0
7968_7908,15975.0
7968_8544,15975.0
7969_7971,7988.0
7969_7974,7988.0
7969_7975,7988.0
7969_13009,7988.0
7970_7843,4515.0
7970_8550,4733.0
7971_7969,7988.0
7971_7973,7988.0
7971_13009,7988.0
7971_13010,7988.0
7972_6911,18330.0
7972_13010,7988.0
7972_13011,15975.0
7973_5862,5018.0
7973_7971,7988.0
7973_7974,15975.0
7973_13011,15975.0
7974_7969,7988.0
7974_7973,15975.0
7974_7975,15975.0
7974_13013,6240.0
7975_7969,7988.0
7975_7974,15975.0
7975_7976,15975.0
7976_1010,999999.0
7976_7975,15975.0
7976_8264,18330.0
7977_7717,3165.0
7977_7978,3645.0
7977_12958,3165.0
7978_7716,3645.0
7978_7977,3645.0
7979_7675,10575.0
7979_7714,6330.0
7980_1291,999999.0
7980_2418,4515.0
7980_11841,4515.0
7981_1291,999999.0
7981_9297,5018.0
7981_11524,5018.0
7982_964,999999.0
7982_2551,9165.0
7982_3132,9165.0
7983_964,999999.0
7983_2555,6240.0
7983_3130,6240.0
7984_5787,6240.0
7984_11437,5018.0
7984_12052,6240.0
7985_1301,999999.0
7985_2561,9165.0
7985_2566,9165.0
7986_966,999999.0
7986_2553,7988.0
7986_2558,7988.0
7987_966,999999.0
7987_2557,7988.0
7987_2558,7988.0
7988_966,999999.0
7988_2558,7988.0
7988_11544,9165.0
7989_967,999999.0
7989_2579,4515.0
7989_2580,4515.0
7990_967,999999.0
7990_2579,5018.0
7990_2592,5018.0
7991_967,999999.0
7991_2579,5018.0
7991_3119,5018.0
7992_968,999999.0
7992_2576,15975.0
7992_2577,15975.0
7993_968,999999.0
7993_2564,4358.0
7993_2576,5018.0
7994_968,999999.0
7994_2577,15975.0
7994_3119,15975.0
7995_969,999999.0
7995_2577,5018.0
7995_11865,4358.0
7996_969,999999.0
7996_2577,15975.0
7996_11863,14055.0
7997_970,999999.0
7997_2575,14055.0
7997_3483,14055.0
7998_970,999999.0
7998_2575,7028.0
7998_3121,14055.0
7999_971,999999.0
7999_2564,14055.0
7999_2565,15975.0
8000_972,999999.0
8000_2569,4515.0
8000_2572,4515.0
8001_975,999999.0
8001_2583,15975.0
8001_2584,15975.0
8002_973,999999.0
8002_2586,7988.0
8002_12889,7988.0
8003_974,999999.0
8003_2538,5018.0
8003_3115,5018.0
8004_974,999999.0
8004_2538,10035.0
8004_3485,10035.0
8005_1302,999999.0
8005_12891,5258.0
8005_12893,5258.0
8006_2590,6240.0
8006_3116,5258.0
8006_11866,5018.0
8007_977,999999.0
8007_2535,6240.0
8007_3114,5018.0
8008_977,999999.0
8008_2590,5018.0
8008_3114,5018.0
8009_7456,71040.0
8010_885,999999.0
8010_2532,5018.0
8010_2535,6240.0
8011_978,999999.0
8011_7760,4515.0
8011_7924,4515.0
8012_978,999999.0
8012_7923,7988.0
8012_8257,15975.0
8013_979,999999.0
8013_7922,4358.0
8013_7927,4358.0
8014_1003,999999.0
8014_7933,4515.0
8014_7935,4515.0
8015_981,999999.0
8015_7917,4358.0
8015_12973,4358.0
8016_982,999999.0
8016_7887,4358.0
8016_12975,4358.0
8017_982,999999.0
8017_7914,4358.0
8017_7916,4358.0
8018_983,999999.0
8018_7912,7028.0
8018_7913,7028.0
8019_983,999999.0
8019_7912,7028.0
8019_12977,7028.0
8020_983,999999.0
8020_7913,4358.0
8020_7914,4358.0
8021_985,999999.0
8021_7731,4358.0
8021_12969,4358.0
8022_988,999999.0
8022_7664,4358.0
8022_7791,4358.0
8023_988,999999.0
8023_7665,4050.0
8023_7792,4050.0
8024_989,999999.0
8024_7789,5018.0
8024_12949,5018.0
8025_7676,4050.0
8025_7788,4358.0
8025_7801,4358.0
8025_12946,4515.0
8026_992,999999.0
8026_7667,7028.0
8026_12951,7028.0
8027_992,999999.0
8027_7673,4050.0
8027_7674,4050.0
8028_992,999999.0
8028_7667,7028.0
8028_7797,7028.0
8029_993,999999.0
8029_7704,7028.0
8029_7705,7028.0
8030_995,999999.0
8030_7830,4358.0
8030_7858,4358.0
8031_996,999999.0
8031_7880,4358.0
8031_7881,4358.0
8032_996,999999.0
8032_3812,7028.0
8032_7881,7028.0
8033_996,999999.0
8033_3816,4050.0
8033_7880,4050.0
8034_997,999999.0
8034_7721,4358.0
8034_7881,4358.0
8035_997,999999.0
8035_7704,4358.0
8035_7720,8715.0
8036_998,999999.0
8036_7884,4358.0
8036_12959,4358.0
8037_998,999999.0
8037_7884,4358.0
8037_7889,4358.0
8038_999,999999.0
8038_7881,7028.0
8038_7892,7028.0
8039_11301,4515.0
8039_11325,5258.0
8040_999,999999.0
8040_7879,4358.0
8040_7892,4358.0
8041_1000,999999.0
8041_7782,4515.0
8041_7787,4515.0
8042_1001,999999.0
8042_7757,3795.0
8042_7760,3795.0
8043_1003,999999.0
8043_7938,4515.0
8043_12989,4515.0
8044_1004,999999.0
8044_7952,7988.0
8044_12981,5018.0
8045_1005,999999.0
8045_7898,4358.0
8045_7909,4358.0
8046_5855,4515.0
8046_5857,5018.0
8046_7870,5018.0
8047_1007,999999.0
8047_7898,5018.0
8047_7899,5018.0
8048_1009,999999.0
8048_7959,7988.0
8048_11238,7988.0
8049_1012,999999.0
8049_7955,5018.0
8049_7956,5018.0
8050_1012,999999.0
8050_7956,5018.0
8050_7957,5018.0
8051_1013,999999.0
8051_12997,10035.0
8051_12999,10035.0
8052_1013,999999.0
8052_7902,5018.0
8052_9093,5018.0
8053_1013,999999.0
8053_12999,5018.0
8053_13001,5018.0
8054_1018,999999.0
8054_7798,4358.0
8054_7822,4358.0
8055_1018,999999.0
8055_7825,7028.0
8055_12955,7028.0
8056_1019,999999.0
8056_5850,7988.0
8056_7819,7028.0
8057_2446,34260.0
8057_6919,51390.0
8058_1020,999999.0
8058_7803,8715.0
8058_12945,8715.0
8059_1020,999999.0
8059_7819,14055.0
8059_7820,14055.0
8060_1023,999999.0
8060_7609,4515.0
8060_7817,4515.0
8061_1242,999999.0
8061_7395,7988.0
8061_7396,7988.0
8062_1242,999999.0
8062_7395,7988.0
8062_7411,7988.0
8063_1242,999999.0
8063_7394,15975.0
8063_7412,15975.0
8064_1366,999999.0
8064_7428,9165.0
8064_7430,9165.0
8065_8205,9165.0
8065_11782,7988.0
8066_1365,999999.0
8066_7432,6240.0
8066_8204,6240.0
8067_1246,999999.0
8067_7462,7988.0
8067_7463,7988.0
8068_1246,999999.0
8068_7463,7988.0
8068_7464,7988.0
8069_1247,999999.0
8069_7471,6240.0
8069_12426,6240.0
8070_1249,999999.0
8070_7475,6240.0
8070_7479,6240.0
8071_1335,999999.0
8071_4043,4515.0
8071_7482,4515.0
8072_1368,999999.0
8072_7509,6240.0
8072_8312,6240.0
8073_1368,999999.0
8073_7530,6240.0
8073_8312,6240.0
8074_1633,40500.0
8074_8114,51728.0
8074_8500,51728.0
8075_8076,50580.0
8075_8501,51728.0
8076_1634,4500.0
8076_8075,50580.0
8076_12387,50580.0
8077_8493,50580.0
8077_8503,50580.0
8077_8504,50580.0
8078_1636,10125.0
8078_8506,50580.0
8078_12377,50580.0
8079_1075,999999.0
8079_6897,24930.0
8079_6898,28598.0
8080_6891,5018.0
8080_6896,5258.0
8080_8722,6240.0
8080_12381,4515.0
8081_6787,24930.0
8081_6809,24930.0
8081_7000,4515.0
8082_1251,999999.0
8082_7452,7988.0
8082_7521,7988.0
8083_1310,999999.0
8083_6802,5258.0
8083_8745,5258.0
8084_1251,999999.0
8084_7517,4515.0
8084_7521,4515.0
8085_6744,5018.0
8085_6746,10035.0
8085_8098,10035.0
8086_6701,5018.0
8086_6702,5018.0
8086_8087,50580.0
8086_8098,51728.0
8087_6668,15975.0
8087_8086,50580.0
8087_8089,51728.0
8087_8752,18330.0
8088_8094,33150.0
8088_8228,50580.0
8088_8232,71040.0
8089_6594,15975.0
8089_8087,51728.0
8089_8115,51728.0
8089_8293,999999.0
8090_1039,999999.0
8090_6635,15975.0
8090_7582,15975.0
8091_11634,5018.0
8091_13267,4515.0
8091_13268,5018.0
8092_1057,999999.0
8092_6680,15975.0
8092_8694,15975.0
8093_1063,999999.0
8093_6767,5018.0
8093_6776,5018.0
8094_8088,33150.0
8094_8102,33150.0
8094_8224,10035.0
8094_12469,5018.0
8095_1065,999999.0
8095_5866,6240.0
8095_6784,6240.0
8096_1066,999999.0
8096_6820,18330.0
8096_6821,18330.0
8097_1635,1125.0
8097_3146,51728.0
8097_12382,50580.0
8098_6820,51728.0
8098_8085,10035.0
8098_8086,51728.0
8098_8099,6240.0
8099_5870,6240.0
8099_6739,5258.0
8099_8098,6240.0
8100_5872,9165.0
8100_5875,9165.0
8100_6720,15975.0
8100_6736,15975.0
8101_6875,6240.0
8101_6876,6240.0
8101_7015,999999.0
8101_12385,50580.0
8102_7560,9165.0
8102_8094,33150.0
8102_8106,33150.0
8102_13383,9165.0
8103_1053,999999.0
8103_6655,7988.0
8103_6670,7988.0
8104_1052,999999.0
8104_6652,5018.0
8104_6653,5018.0
8105_6676,24930.0
8105_6677,5018.0
8105_12016,24930.0
8106_7551,15975.0
8106_7596,15975.0
8106_8102,33150.0
8106_12423,33150.0
8107_1252,999999.0
8107_7444,7988.0
8107_7506,7988.0
8108_1119,999999.0
8108_11534,5018.0
8108_13019,5018.0
8109_1306,999999.0
8109_6617,15975.0
8109_8294,15975.0
8110_1050,999999.0
8110_6602,15975.0
8110_6603,15975.0
8111_6591,5018.0
8111_6592,5018.0
8111_6595,15975.0
8111_12028,15975.0
8112_6578,5018.0
8112_6579,18330.0
8112_6582,6240.0
8112_8756,15975.0
8113_1328,999999.0
8113_6575,5258.0
8113_11421,5258.0
8114_8074,51728.0
8114_8499,51728.0
8115_8089,51728.0
8115_8173,51728.0
8116_5900,15975.0
8116_7442,15975.0
8116_11791,5258.0
8117_5910,50580.0
8117_8507,50580.0
8118_7545,15975.0
8118_12420,32415.0
8118_12421,9165.0
8118_12423,32415.0
8119_11688,9165.0
8119_12413,32415.0
8119_12414,9165.0
8119_12416,32415.0
8120_7437,5018.0
8120_7446,5018.0
8121_1370,999999.0
8121_7427,15975.0
8121_7436,15975.0
8122_1371,999999.0
8122_7503,7988.0
8122_13371,9165.0
8123_1374,999999.0
8123_7560,5258.0
8123_7564,5258.0
8124_1372,999999.0
8124_7403,9165.0
8124_7440,7988.0
8125_1376,999999.0
8125_7580,6240.0
8125_7581,6240.0
8126_2226,7988.0
8126_3056,7988.0
8127_1376,999999.0
8127_7586,6240.0
8127_7597,6240.0
8128_1375,999999.0
8128_7581,6240.0
8128_7586,6240.0
8129_1262,999999.0
8129_11745,5258.0
8129_11748,5258.0
8130_1256,999999.0
8130_7547,4515.0
8130_7554,4515.0
8131_3052,51728.0
8131_3056,51728.0
8132_1384,999999.0
8132_7604,5018.0
8132_7605,5018.0
8133_1384,999999.0
8133_7619,7988.0
8133_7620,7988.0
8134_6781,22650.0
8134_6952,10575.0
8134_8320,22650.0
8135_6935,3165.0
8135_6953,5288.0
8135_8134,22650.0
8136_1264,999999.0
8136_7535,9165.0
8136_7536,9165.0
8137_1264,999999.0
8137_7509,6240.0
8137_7534,6240.0
8138_6956,10575.0
8138_6958,16493.0
8139_1120,999999.0
8139_6963,16493.0
8140_2221,7988.0
8140_2222,7988.0
8141_1141,999999.0
8141_7135,4358.0
8141_7138,5018.0
8142_7144,7988.0
8142_8143,51728.0
8142_8215,999999.0
8142_8290,15975.0
8143_3142,71760.0
8143_8142,51728.0
8143_8307,999999.0
8143_13242,4050.0
8144_3637,999999.0
8144_7184,24930.0
8144_7197,24930.0
8144_8307,51728.0
8145_13348,88800.0
8146_8169,51728.0
8146_13347,51728.0
8147_13388,51728.0
8148_2342,51728.0
8148_7277,7988.0
8148_7278,7988.0
8148_8149,51728.0
8149_3804,51728.0
8149_8148,51728.0
8150_3807,51728.0
8150_8310,50580.0
8151_1137,999999.0
8151_8214,5018.0
8151_8243,5018.0
8152_1120,999999.0
8152_6982,16493.0
8153_9238,18330.0
8153_13163,4515.0
8153_13166,15975.0
8154_8155,52223.0
8155_6839,999999.0
8155_8213,52223.0
8156_7253,5018.0
8156_7254,5018.0
8156_13207,4515.0
8157_1197,999999.0
8157_13099,7988.0
8157_13100,7988.0
8158_1175,999999.0
8158_7177,7988.0
8158_13076,7988.0
8159_8272,999999.0
8159_8273,33150.0
8160_1137,999999.0
8160_7042,5018.0
8160_7043,7988.0
8161_1150,999999.0
8161_7067,7988.0
8161_7068,7988.0
8162_1121,999999.0
8162_7008,7028.0
8162_7023,7028.0
8163_7076,21915.0
8163_7077,9030.0
8163_7090,8715.0
8163_7137,999999.0
8164_1154,999999.0
8164_4224,999999.0
8164_7087,15975.0
8164_7348,15975.0
8165_1174,999999.0
8165_7171,7988.0
8165_7172,7988.0
8166_1175,999999.0
8166_7177,7988.0
8166_8369,7988.0
8167_7181,24930.0
8167_8168,9465.0
8167_13250,24930.0
8168_7179,24930.0
8168_7180,24930.0
8168_8167,9465.0
8168_8307,14760.0
8169_7265,7988.0
8169_8146,51728.0
8169_8309,51728.0
8169_12086,15975.0
8170_7260,15975.0
8170_8171,51728.0
8170_8309,999999.0
8170_13099,7988.0
8171_3796,51728.0
8171_8170,51728.0
8172_3636,999999.0
8172_8173,51728.0
8172_8352,15975.0
8172_9246,15975.0
8173_8115,51728.0
8173_8172,51728.0
8173_8347,15975.0
8173_8348,7988.0
8174_8175,51728.0
8174_8498,51728.0
8175_1632,18000.0
8175_8174,51728.0
8175_8176,51728.0
8176_8175,51728.0
8176_8227,51728.0
8177_3794,51728.0
8177_13346,16575.0
8178_2345,51728.0
8178_3839,50580.0
8179_1121,999999.0
8179_7007,4358.0
8179_8214,5018.0
8180_1121,999999.0
8180_7007,7028.0
8180_7024,7028.0
8181_6996,4358.0
8181_6998,4358.0
8181_13264,4050.0
8182_1123,999999.0
8182_7010,4358.0
8182_7021,4358.0
8183_1123,999999.0
8183_7010,4358.0
8183_7019,4358.0
8184_1123,999999.0
8184_7022,8715.0
8185_1123,999999.0
8185_7020,4358.0
8185_7021,4358.0
8186_1124,999999.0
8186_6991,5018.0
8186_7013,5018.0
8187_1126,999999.0
8187_6974,2828.0
8187_6975,2828.0
8188_1126,999999.0
8188_6973,2828.0
8189_1126,999999.0
8189_6940,2828.0
8189_6974,2828.0
8190_1128,999999.0
8190_6925,4358.0
8190_6926,4358.0
8191_6930,4358.0
8191_6931,4358.0
8191_13262,4050.0
8192_1130,999999.0
8192_6928,4358.0
8192_6929,4358.0
8193_6931,5018.0
8193_7054,5018.0
8193_11460,4515.0
8194_3141,26145.0
8194_8217,18330.0
8194_8316,999999.0
8194_11737,18330.0
8195_3635,69450.0
8196_3635,999999.0
8196_7485,6240.0
8196_7486,6240.0
8196_8197,50580.0
8197_7484,6240.0
8197_8196,50580.0
8197_8198,50580.0
8197_12426,6240.0
8198_7473,6240.0
8198_7484,6240.0
8198_8197,50580.0
8198_8199,50580.0
8199_7473,6240.0
8199_7474,6240.0
8199_8198,50580.0
8199_8317,50580.0
8200_3634,999999.0
8200_7465,5018.0
8200_7475,6240.0
8200_8317,999999.0
8201_3822,4733.0
8201_3825,4733.0
8201_3828,51728.0
8202_12113,14580.0
8203_3632,999999.0
8203_7462,5018.0
8203_8204,50580.0
8203_11787,6240.0
8204_8066,6240.0
8204_8203,50580.0
8204_11785,32415.0
8205_3629,999999.0
8205_7428,6240.0
8205_8065,9165.0
8205_11785,32415.0
8206_3629,32415.0
8206_7428,9165.0
8207_3630,33150.0
8207_3631,4733.0
8208_3630,999999.0
8208_7418,5018.0
8208_7419,5018.0
8208_8209,33150.0
8209_7416,7988.0
8209_8208,33150.0
8209_8210,33150.0
8209_11773,15975.0
8210_3628,999999.0
8210_7412,15975.0
8210_7413,15975.0
8210_8209,33150.0
8211_3627,51728.0
8212_4093,4515.0
8212_7529,5258.0
8212_7900,5258.0
8212_9041,5258.0
8213_8215,51728.0
8214_7024,4515.0
8214_8151,5018.0
8214_8179,5018.0
8215_8142,999999.0
8215_8154,51728.0
8216_8593,7290.0
8216_9174,71040.0
8217_3626,999999.0
8217_8194,18330.0
8217_8233,18330.0
8217_11730,32415.0
8218_3107,51728.0
8219_1631,4500.0
8219_5909,50580.0
8219_12424,50580.0
8220_1264,999999.0
8220_7543,6240.0
8220_8313,6240.0
8221_1258,999999.0
8221_4093,9165.0
8221_7616,9165.0
8222_1386,999999.0
8222_7883,4515.0
8222_7904,4515.0
8223_3838,18330.0
8223_13377,10035.0
8223_13378,9165.0
8224_8094,10035.0
8224_13372,12480.0
8224_13374,10035.0
8224_13379,6240.0
8225_1524,999999.0
8225_7400,18330.0
8225_13373,18330.0
8226_7402,9165.0
8226_7403,9165.0
8227_8176,51728.0
8227_8497,51728.0
8228_3625,999999.0
8228_8088,50580.0
8228_13373,18330.0
8228_13385,12480.0
8229_3838,18330.0
8229_3839,5505.0
8229_13384,9165.0
8230_7302,6240.0
8230_8231,50580.0
8230_8310,999999.0
8231_5914,32415.0
8231_7577,18330.0
8231_8230,50580.0
8232_8088,51728.0
8232_13345,51728.0
8233_7490,5018.0
8233_7495,15975.0
8233_8217,18330.0
8234_7540,5258.0
8234_7541,6240.0
8234_7543,6240.0
8234_12418,5258.0
8235_7057,7988.0
8235_7058,7988.0
8235_9591,4515.0
8235_10459,4515.0
8236_5790,4515.0
8236_7056,7028.0
8236_7057,7988.0
8237_7061,4358.0
8237_8862,4515.0
8237_9094,4358.0
8238_1135,999999.0
8238_9157,7028.0
8238_10532,7028.0
8239_1386,999999.0
8239_7833,4515.0
8239_8578,4515.0
8240_1136,999999.0
8240_7051,7028.0
8240_7053,7028.0
8241_1136,999999.0
8241_1984,30090.0
8241_7357,30090.0
8242_7044,34260.0
8242_8303,30090.0
8242_10485,4050.0
8243_7042,7988.0
8243_7043,5018.0
8243_7044,7988.0
8243_8151,5018.0
8244_3150,33150.0
8244_3614,999999.0
8244_3819,7988.0
8244_8245,33150.0
8245_7771,7988.0
8245_8244,33150.0
8245_8246,33150.0
8246_7772,4515.0
8246_8245,33150.0
8246_8247,14580.0
8247_7783,4515.0
8247_8246,14580.0
8247_8248,14580.0
8248_7785,5018.0
8248_8247,14580.0
8248_8249,14580.0
8249_3624,14940.0
8250_3149,7028.0
8250_3624,999999.0
8250_7664,14055.0
8250_8251,23355.0
8251_7681,3645.0
8251_8250,23355.0
8251_8252,26663.0
8252_7692,8100.0
8252_8251,26663.0
8252_8253,23355.0
8253_7746,14055.0
8253_8252,23355.0
8253_8254,23355.0
8254_7748,4358.0
8254_8253,23355.0
8254_8255,23355.0
8254_8282,3735.0
8255_7754,3735.0
8255_8254,23355.0
8255_8256,14940.0
8256_8255,14940.0
8256_8257,9915.0
8257_7760,3795.0
8257_8012,15975.0
8257_8256,9915.0
8258_1138,999999.0
8258_1139,999999.0
8258_7038,7028.0
8258_7133,7028.0
8259_1139,999999.0
8259_7037,4358.0
8259_7038,4358.0
8260_1140,999999.0
8260_7134,14055.0
8260_13259,14055.0
8261_1637,40500.0
8261_10467,50580.0
8261_12373,50580.0
8262_13006,7988.0
8262_13314,7988.0
8263_7943,33150.0
8263_7962,6240.0
8263_7964,6240.0
8263_8266,32415.0
8264_7976,18330.0
8264_8266,18330.0
8264_11233,5258.0
8264_11764,9030.0
8265_1003,999999.0
8265_6944,15975.0
8265_7938,7988.0
8266_8263,32415.0
8266_8264,18330.0
8266_11241,18330.0
8266_12371,32415.0
8267_1637,32415.0
8267_8268,32415.0
8267_11243,9165.0
8267_12370,9165.0
8268_1476,999999.0
8268_8267,32415.0
8269_1006,999999.0
8269_7873,10035.0
8269_8538,10035.0
8270_1140,999999.0
8270_7134,4358.0
8270_7135,4358.0
8271_7865,15975.0
8271_8535,24930.0
8272_7862,10035.0
8272_7868,33150.0
8272_7876,5018.0
8272_8159,999999.0
8273_8276,33480.0
8274_3623,999999.0
8274_7858,7028.0
8274_7861,15975.0
8274_8319,999999.0
8275_11305,6240.0
8275_11324,5018.0
8276_3613,33480.0
8277_3613,999999.0
8277_3622,999999.0
8277_7719,3165.0
8277_7720,4358.0
8278_3621,34725.0
8278_7978,3848.0
8279_3621,999999.0
8279_7732,10575.0
8279_7734,10575.0
8279_11766,7695.0
8280_8281,33480.0
8281_7751,3735.0
8281_8282,33480.0
8282_3147,33480.0
8283_985,999999.0
8283_7731,7028.0
8283_7753,7028.0
8284_1001,999999.0
8284_7758,4050.0
8284_7919,4050.0
8285_5852,5018.0
8285_8373,51728.0
8285_8396,33150.0
8285_11121,5018.0
8286_3620,999999.0
8286_7776,5018.0
8286_8287,33150.0
8286_9178,5018.0
8287_4275,999999.0
8287_7808,5018.0
8287_8286,33150.0
8287_9179,5018.0
8288_4238,4733.0
8288_4253,4733.0
8288_4275,51728.0
8289_1140,999999.0
8289_7135,8715.0
8290_1141,999999.0
8290_7143,15975.0
8290_8142,15975.0
8291_1143,999999.0
8291_7144,7988.0
8291_7150,7988.0
8292_1143,999999.0
8292_7144,10035.0
8293_6603,5018.0
8293_6604,24930.0
8293_8089,999999.0
8294_6603,15975.0
8294_6604,999999.0
8294_8109,15975.0
8294_8689,15975.0
8295_6631,999999.0
8295_6644,24930.0
8295_6646,5018.0
8296_6703,999999.0
8296_6704,9165.0
8296_6710,5258.0
8297_6767,999999.0
8297_8744,5018.0
8297_8746,5018.0
8298_6795,4515.0
8298_6796,999999.0
8298_6853,24930.0
8299_7001,4358.0
8299_7005,4358.0
8299_7009,4358.0
8299_7010,999999.0
8300_7134,14055.0
8300_7150,14055.0
8300_8360,4358.0
8301_7106,999999.0
8301_7223,5018.0
8301_11376,4515.0
8301_13334,15975.0
8302_7119,15975.0
8302_7121,999999.0
8302_8326,4358.0
8303_7043,7988.0
8303_7124,999999.0
8303_8242,30090.0
8304_7217,999999.0
8304_8354,4515.0
8304_8355,7988.0
8305_7252,4733.0
8305_7332,5018.0
8305_12121,5018.0
8306_7290,999999.0
8306_12067,7988.0
8306_13221,5018.0
8307_8143,999999.0
8307_8144,51728.0
8307_8168,14760.0
8307_13252,5018.0
